"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.995523486E2,-2.945625114E1,1.008750057E1,1.612500072E0
1.995723416E2,-2.846250153E1,9.393750191E0,1.275000095E0
1.995923435E2,-2.878125191E1,9.937500000E0,2.212500095E0
1.996123415E2,-2.866875076E1,9.468750000E0,1.593750119E0
1.996323264E2,-2.850000191E1,1.057500076E1,1.181250095E0
1.996523316E2,-2.951250076E1,1.115625000E1,1.931250095E0
1.996723322E2,-2.928750038E1,1.048125076E1,1.518750072E0
1.996923401E2,-2.930625153E1,1.119375038E1,1.312500000E0
1.997123988E2,-2.900625038E1,1.098750019E1,1.406250000E0
1.997323949E2,-2.964375114E1,1.194375038E1,2.156250000E0
1.997523856E2,-2.911875153E1,1.130625057E1,7.875000238E-1
1.997723731E2,-3.015000153E1,1.228125095E1,1.762500048E0
1.997923589E2,-2.983125114E1,1.213125038E1,7.125000358E-1
1.998123546E2,-3.052500153E1,1.190625000E1,1.762500048E0
1.998323484E2,-3.099375153E1,1.181250000E1,1.668750048E0
1.998523618E2,-3.112500191E1,1.239375019E1,2.100000143E0
1.998723571E2,-3.065625191E1,1.267500019E1,2.081250191E0
1.998923496E2,-3.155625153E1,1.318125057E1,2.437500000E0
1.999123511E2,-3.043125153E1,1.196250057E1,2.175000191E0
1.999323600E2,-3.105000114E1,1.252500057E1,3.243750095E0
1.999523516E2,-3.022500038E1,1.151250076E1,3.112500191E0
1.999723522E2,-3.086250114E1,1.271250057E1,3.131250143E0
1.999923486E2,-2.975625038E1,1.211250019E1,2.793750048E0
2.000123420E2,-3.046875191E1,1.275000095E1,2.493750095E0
2.000323437E2,-2.975625038E1,1.190625000E1,2.887500048E0
2.000523422E2,-3.054375076E1,1.230000019E1,3.225000143E0
2.000723369E2,-2.955000114E1,1.183125019E1,2.362500191E0
2.000923402E2,-2.928750038E1,1.260000038E1,2.662500143E0
2.001123390E2,-2.857500076E1,1.171875000E1,2.231250048E0
2.001323346E2,-2.947500038E1,1.222500038E1,2.456250191E0
2.001523386E2,-2.896875191E1,1.207500076E1,1.312500000E0
2.001723276E2,-3.013125038E1,1.185000038E1,2.381250143E0
2.001923364E2,-2.848125076E1,1.192500019E1,1.818750024E0
2.002123395E2,-2.947500038E1,1.245000076E1,2.043750048E0
2.002323379E2,-2.818125153E1,1.183125019E1,1.481250048E0
2.002523889E2,-2.880000114E1,1.282500076E1,2.043750048E0
2.002723792E2,-2.887500191E1,1.237500095E1,1.200000048E0
2.002923658E2,-2.975625038E1,1.215000057E1,1.950000048E0
2.003123618E2,-2.898750114E1,1.228125095E1,2.756250143E0
2.003323546E2,-2.956875038E1,1.243125057E1,2.362500191E0
2.003523463E2,-2.898750114E1,1.250625038E1,2.456250191E0
2.003723460E2,-3.018750191E1,1.316250038E1,1.875000119E0
2.003922979E2,-2.968125153E1,1.280625057E1,2.587500095E0
2.004123122E2,-3.005625153E1,1.245000076E1,2.175000191E0
2.004323208E2,-2.926875114E1,1.233750057E1,2.156250000E0
2.004523242E2,-2.979375076E1,1.323750019E1,2.175000191E0
2.004723459E2,-3.000000191E1,1.327500057E1,1.762500048E0
2.004923478E2,-2.941875076E1,1.318125057E1,3.093750238E0
2.005123443E2,-3.018750191E1,1.348125076E1,1.668750048E0
2.005323483E2,-2.981250191E1,1.333125019E1,2.381250143E0
2.005523473E2,-3.011250114E1,1.366875076E1,1.875000119E0
2.005723407E2,-2.951250076E1,1.321875095E1,2.268750191E0
2.005923441E2,-2.971875191E1,1.395000076E1,1.650000095E0
2.006123426E2,-2.904375076E1,1.381875038E1,1.950000048E0
2.006323486E2,-2.934375191E1,1.381875038E1,2.268750191E0
2.006523490E2,-2.921250153E1,1.342500019E1,1.950000048E0
2.006723451E2,-2.925000191E1,1.398750019E1,2.568750143E0
2.006923495E2,-2.814375114E1,1.350000095E1,1.912500024E0
2.007123389E2,-2.876250076E1,1.421250057E1,1.837500095E0
2.007323361E2,-2.844375038E1,1.350000095E1,1.931250095E0
2.007523415E2,-2.855625153E1,1.372500038E1,1.725000024E0
2.007723418E2,-2.814375114E1,1.336875057E1,2.437500000E0
2.007923946E2,-2.827500153E1,1.415625095E1,2.550000191E0
2.008123860E2,-2.788125038E1,1.387500095E1,2.006250143E0
2.008323736E2,-2.778750038E1,1.421250057E1,1.387500048E0
2.008523591E2,-2.806875038E1,1.393125057E1,1.406250000E0
2.008723548E2,-2.857500076E1,1.396875095E1,2.456250191E0
2.008923500E2,-2.786250114E1,1.348125076E1,2.212500095E0
2.009123515E2,-2.836875153E1,1.410000038E1,1.931250095E0
2.009323055E2,-2.746875191E1,1.380000019E1,1.593750119E0
2.009523094E2,-2.810625076E1,1.456875038E1,2.231250048E0
2.009723211E2,-2.739375114E1,1.406250095E1,2.006250143E0
2.009923273E2,-2.836875153E1,1.408125019E1,2.343750000E0
2.010123625E2,-2.790000153E1,1.436250019E1,2.118750095E0
2.010323631E2,-2.820000076E1,1.456875038E1,2.437500000E0
2.010523583E2,-2.722500038E1,1.451250076E1,2.718750000E0
2.010723501E2,-2.731875038E1,1.447500038E1,1.687500119E0
2.010923505E2,-2.713125038E1,1.456875038E1,1.575000048E0
2.011123453E2,-2.820000076E1,1.451250076E1,3.168750048E0
2.011323501E2,-2.769375038E1,1.393125057E1,2.737500191E0
2.011523497E2,-2.731875038E1,1.408125019E1,3.243750095E0
2.011723450E2,-2.683125114E1,1.441875076E1,2.306250095E0
2.011923488E2,-2.703750038E1,1.481250095E1,2.718750000E0
2.012123476E2,-2.664375114E1,1.460625076E1,2.400000095E0
2.012323430E2,-2.731875038E1,1.425000095E1,2.306250095E0
2.012523363E2,-2.643750191E1,1.440000057E1,2.606250048E0
2.012723374E2,-2.705625153E1,1.464375019E1,3.768750191E0
2.012923344E2,-2.685000038E1,1.500000095E1,2.718750000E0
2.013123395E2,-2.686875153E1,1.509375095E1,2.925000191E0
2.013323964E2,-2.685000038E1,1.479375076E1,2.718750000E0
2.013523793E2,-2.713125038E1,1.447500038E1,3.243750095E0
2.013723716E2,-2.743125153E1,1.468125057E1,3.262500048E0
2.013923610E2,-2.694375038E1,1.455000019E1,3.543750048E0
2.014123597E2,-2.630625153E1,1.554375076E1,3.131250143E0
2.014323535E2,-2.619375038E1,1.513125038E1,3.525000095E0
2.014523574E2,-2.608125114E1,1.505625057E1,3.018750191E0
2.014723353E2,-2.638125038E1,1.496250057E1,3.131250143E0
2.014923354E2,-2.589375114E1,1.500000095E1,3.731250048E0
2.015123319E2,-2.610000038E1,1.522500038E1,3.637500048E0
2.015323370E2,-2.613750076E1,1.603125000E1,3.431250095E0
2.015523714E2,-2.574375153E1,1.614375114E1,2.906250000E0
2.015723605E2,-2.572500038E1,1.560000038E1,3.525000095E0
2.015923581E2,-2.550000191E1,1.537500095E1,2.381250143E0
2.016123519E2,-2.619375038E1,1.515000057E1,3.112500191E0
2.016323542E2,-2.531250191E1,1.526250076E1,2.568750143E0
2.016523506E2,-2.392500114E1,1.505625057E1,1.800000072E0
2.016723456E2,-2.405625153E1,1.552500057E1,2.325000048E0
2.016923487E2,-2.484375191E1,1.560000038E1,3.075000048E0
2.017123472E2,-2.463750076E1,1.563750076E1,2.456250191E0
2.017323420E2,-2.463750076E1,1.531875038E1,2.868750095E0
2.017523452E2,-2.424375153E1,1.541250038E1,2.643750191E0
2.017723442E2,-2.377500153E1,1.588125038E1,2.943750143E0
2.017923405E2,-2.349375153E1,1.590000057E1,2.418750048E0
2.018123437E2,-2.321250153E1,1.593750095E1,3.356250048E0
2.018323421E2,-2.340000153E1,1.608750153E1,2.418750048E0
2.018523372E2,-2.321250153E1,1.623750114E1,3.243750095E0
2.018723393E2,-2.268750000E1,1.558125019E1,2.400000095E0
2.018923386E2,-2.223750114E1,1.612500000E1,3.112500191E0
2.019123453E2,-2.167500114E1,1.681875038E1,2.681250095E0
2.019323461E2,-2.141250038E1,1.717500114E1,3.412500143E0
2.019523427E2,-2.167500114E1,1.678125000E1,3.412500143E0
2.019723469E2,-2.107500076E1,1.636875153E1,3.393750191E0
2.019923465E2,-2.088750076E1,1.614375114E1,3.693750143E0
2.020123096E2,-2.118750000E1,1.629375076E1,4.743750095E0
2.020323205E2,-2.038125038E1,1.627500153E1,2.850000143E0
2.020523260E2,-2.062500000E1,1.665000153E1,5.043750286E0
2.020723266E2,-2.021250153E1,1.648125076E1,4.518750191E0
2.020923684E2,-2.088750076E1,1.608750153E1,4.518750191E0
2.021123629E2,-2.115000153E1,1.524375057E1,5.775000095E0
2.021323646E2,-2.122500038E1,1.456875038E1,5.568750381E0
2.021523613E2,-2.116875076E1,1.520625019E1,6.393750191E0
2.021723538E2,-2.143125153E1,1.471875095E1,6.187500477E0
2.021923538E2,-2.113125038E1,1.432500076E1,6.281250477E0
2.022123512E2,-2.160000038E1,1.434375095E1,6.000000000E0
2.022323561E2,-2.216250038E1,1.357500076E1,5.906250000E0
2.022523558E2,-2.244375038E1,1.318125057E1,6.112500191E0
2.022723514E2,-2.235000038E1,1.355625057E1,6.431250095E0
2.022923440E2,-2.223750114E1,1.297500038E1,6.000000000E0
2.023123572E2,-2.253750038E1,1.336875057E1,6.225000381E0
2.023323521E2,-2.261250114E1,1.290000057E1,6.018750191E0
2.023523437E2,-2.311875153E1,1.323750019E1,5.512500286E0
2.023723443E2,-2.368125153E1,1.254375076E1,5.943750381E0
2.023923412E2,-2.377500153E1,1.254375076E1,5.737500191E0
2.024123459E2,-2.386875153E1,1.254375076E1,5.737500191E0
2.024323463E2,-2.388750076E1,1.293750095E1,6.056250095E0
2.024523421E2,-2.368125153E1,1.275000095E1,5.625000000E0
2.024723461E2,-2.396250153E1,1.248750019E1,5.212500095E0
2.024923454E2,-2.326875114E1,1.198125076E1,6.637500286E0
2.025123406E2,-2.473125076E1,1.248750019E1,5.550000191E0
2.025323445E2,-2.460000038E1,1.162500000E1,5.118750095E0
2.025523224E2,-2.424375153E1,1.237500095E1,5.737500191E0
2.025723224E2,-2.392500114E1,1.190625000E1,5.100000381E0
2.025923302E2,-2.475000191E1,1.260000038E1,5.456250191E0
2.026123328E2,-2.452500153E1,1.233750057E1,4.500000000E0
2.026323761E2,-2.510625076E1,1.201875019E1,5.250000000E0
2.026523716E2,-2.536875153E1,1.143750000E1,5.137500286E0
2.026723625E2,-2.478750038E1,1.162500000E1,5.025000095E0
2.026923622E2,-2.508750153E1,1.162500000E1,5.250000000E0
2.027123574E2,-2.469375038E1,1.138125038E1,5.850000381E0
2.027323479E2,-2.478750038E1,1.143750000E1,5.025000095E0
2.027523380E2,-2.493750191E1,1.012500000E1,5.325000286E0
2.027723488E2,-2.535000038E1,1.091250038E1,5.662500381E0
2.027923424E2,-2.533125114E1,1.042500019E1,5.662500381E0
2.028123445E2,-2.551875114E1,1.046250057E1,5.043750286E0
2.028323423E2,-2.523750114E1,1.078125000E1,4.518750191E0
2.028523483E2,-2.535000038E1,1.095000076E1,5.137500286E0
2.028723378E2,-2.542500114E1,1.036875057E1,4.818750381E0
2.028923367E2,-2.542500114E1,1.057500076E1,4.837500095E0
2.029123433E2,-2.568750191E1,1.012500000E1,4.218750000E0
2.029323443E2,-2.578125191E1,1.003125000E1,4.218750000E0
2.029523398E2,-2.550000191E1,9.787500381E0,4.725000381E0
2.029723342E2,-2.520000076E1,9.787500381E0,4.706250191E0
2.029923367E2,-2.520000076E1,1.010625076E1,4.200000286E0
2.030123348E2,-2.589375114E1,1.025625038E1,3.693750143E0
2.030323407E2,-2.555625153E1,9.356250763E0,3.581250191E0
2.030523411E2,-2.595000076E1,9.487500191E0,3.375000238E0
2.030723377E2,-2.555625153E1,9.168750763E0,3.468750238E0
2.030923211E2,-2.587500191E1,9.881250381E0,3.375000238E0
2.031123252E2,-2.555625153E1,9.412500381E0,2.737500191E0
2.031323362E2,-2.595000076E1,9.281250000E0,3.487500191E0
2.031523409E2,-2.585625076E1,9.487500191E0,3.168750048E0
2.031723970E2,-2.643750191E1,9.318750381E0,3.075000048E0
2.031923794E2,-2.632500076E1,8.981250763E0,3.600000143E0
2.032123710E2,-2.576250076E1,9.487500191E0,3.056250095E0
2.032323595E2,-2.535000038E1,9.337500572E0,2.118750095E0
2.032523574E2,-2.595000076E1,9.600000381E0,3.075000048E0
2.032723503E2,-2.585625076E1,9.637500763E0,2.343750000E0
2.032923427E2,-2.595000076E1,9.393750191E0,3.281250238E0
2.033123553E2,-2.621250153E1,9.037500381E0,2.662500143E0
2.033323499E2,-2.632500076E1,9.225000381E0,2.868750095E0
2.033523417E2,-2.615625191E1,9.712500572E0,2.868750095E0
2.033723428E2,-2.585625076E1,9.787500381E0,3.075000048E0
2.033923514E2,-2.595000076E1,9.750000000E0,2.343750000E0
2.034123541E2,-2.623125076E1,9.543750763E0,2.456250191E0
2.034323521E2,-2.632500076E1,9.300000191E0,3.187500238E0
2.034523462E2,-2.679375076E1,8.943750381E0,2.887500048E0
2.034723489E2,-2.651250076E1,9.112500191E0,3.300000191E0
2.034923458E2,-2.536875153E1,9.356250763E0,3.581250191E0
2.035123409E2,-2.655000114E1,9.975000381E0,1.950000048E0
2.035323443E2,-2.662500191E1,9.675000191E0,2.268750191E0
2.035523429E2,-2.632500076E1,9.281250000E0,1.837500095E0
2.035723379E2,-2.660625076E1,9.168750763E0,2.156250000E0
2.035923415E2,-2.641875076E1,9.487500191E0,1.950000048E0
2.036123406E2,-2.643750191E1,9.675000191E0,1.950000048E0
2.036323259E2,-2.643750191E1,9.787500381E0,1.743750095E0
2.036523314E2,-2.634375191E1,1.006875038E1,2.156250000E0
2.036723322E2,-2.596875191E1,1.027500057E1,1.837500095E0
2.036923404E2,-2.623125076E1,9.675000191E0,1.837500095E0
2.037123879E2,-2.673750114E1,9.768750191E0,2.268750191E0
2.037323867E2,-2.683125114E1,9.881250381E0,1.950000048E0
2.037523797E2,-2.668125153E1,1.104375076E1,2.475000143E0
2.037723692E2,-2.686875153E1,1.055625057E1,2.587500095E0
2.037923565E2,-2.707500076E1,1.087500000E1,2.081250191E0
2.038123523E2,-2.645625114E1,1.036875057E1,2.043750048E0
2.038323469E2,-2.735625076E1,1.074375057E1,2.906250000E0
2.038522956E2,-2.694375038E1,1.029375076E1,1.762500048E0
2.038723068E2,-2.647500038E1,1.046250057E1,2.043750048E0
2.038923132E2,-2.628750038E1,1.083750057E1,2.362500191E0
2.039123265E2,-2.600625038E1,1.134375000E1,1.950000048E0
2.039323448E2,-2.630625153E1,1.117500019E1,1.631250024E0
2.039523549E2,-2.656875038E1,1.068750000E1,1.856250048E0
2.039723579E2,-2.636250114E1,1.046250057E1,2.043750048E0
2.039923555E2,-2.636250114E1,1.033125019E1,2.568750143E0
2.040123490E2,-2.589375114E1,1.040625000E1,2.756250143E0
2.040323497E2,-2.602500153E1,1.121250057E1,2.568750143E0
2.040523475E2,-2.611875153E1,1.123125076E1,2.250000000E0
2.040723415E2,-2.619375038E1,1.074375057E1,2.156250000E0
2.040923440E2,-2.610000038E1,1.072500038E1,2.456250191E0
2.041123421E2,-2.619375038E1,1.074375057E1,2.250000000E0
2.041323477E2,-2.608125114E1,1.066875076E1,1.931250095E0
2.041523486E2,-2.600625038E1,1.098750019E1,2.981250048E0
2.041723347E2,-2.600625038E1,1.123125076E1,2.362500191E0
2.041923413E2,-2.574375153E1,1.177500057E1,2.981250048E0
2.042123424E2,-2.613750076E1,1.190625000E1,2.681250095E0
2.042323393E2,-2.628750038E1,1.081875038E1,2.775000095E0
2.042523895E2,-2.649375153E1,1.095000076E1,2.268750191E0
2.042723792E2,-2.630625153E1,1.132500076E1,2.568750143E0
2.042923653E2,-2.583750153E1,1.170000076E1,2.568750143E0
2.043123610E2,-2.546250153E1,1.185000038E1,3.281250238E0
2.043323536E2,-2.566875076E1,1.231875038E1,2.043750048E0
2.043523425E2,-2.595000076E1,1.192500019E1,2.362500191E0
2.043723319E2,-2.574375153E1,1.162500000E1,2.250000000E0
2.043922874E2,-2.565000153E1,1.166250038E1,3.187500238E0
2.044123048E2,-2.613750076E1,1.136250019E1,3.600000143E0
2.044323159E2,-2.613750076E1,1.179375076E1,2.775000095E0
2.044523213E2,-2.576250076E1,1.218750095E1,2.775000095E0
2.044723445E2,-2.578125191E1,1.256250095E1,3.187500238E0
2.044923474E2,-2.471250153E1,1.252500057E1,3.262500048E0
2.045123445E2,-2.617500114E1,1.239375019E1,2.793750048E0
2.045323492E2,-2.626875114E1,1.250625038E1,2.681250095E0
2.045523481E2,-2.658750153E1,1.318125057E1,3.318750143E0
2.045723420E2,-2.662500191E1,1.417500019E1,3.131250143E0
2.045923454E2,-2.683125114E1,1.410000038E1,2.925000191E0
2.046123437E2,-2.739375114E1,1.378125095E1,3.450000048E0
2.046323496E2,-2.756250191E1,1.314375019E1,2.718750000E0
2.046523501E2,-2.799375153E1,1.368750095E1,3.787500143E0
2.046723461E2,-2.825625038E1,1.340625095E1,3.693750143E0
2.046923391E2,-2.855625153E1,1.320000076E1,3.787500143E0
2.047123306E2,-2.885625076E1,1.329375076E1,4.012500286E0
2.047323301E2,-2.808750153E1,1.378125095E1,3.993750095E0
2.047523373E2,-2.836875153E1,1.344375038E1,4.631250381E0
2.047723391E2,-2.911875153E1,1.276875019E1,4.950000286E0
2.047923933E2,-2.932500076E1,1.278750038E1,4.537500381E0
2.048123856E2,-2.910000038E1,1.181250000E1,5.775000095E0
2.048323738E2,-2.955000114E1,1.093125057E1,6.000000000E0
2.048523596E2,-2.902500153E1,1.033125019E1,5.756250381E0
2.048723553E2,-2.818125153E1,1.089375019E1,6.056250095E0
2.048923474E2,-2.820000076E1,1.119375038E1,5.850000381E0
2.049123386E2,-2.748750114E1,1.068750000E1,5.625000000E0
2.049323067E2,-2.748750114E1,1.068750000E1,5.512500286E0
2.049523113E2,-2.726250076E1,9.787500381E0,5.606250286E0
2.049723230E2,-2.716875076E1,1.006875038E1,5.925000191E0
2.049923292E2,-2.617500114E1,9.562500000E0,5.681250095E0
2.050123527E2,-2.656875038E1,9.862500191E0,5.681250095E0
2.050323559E2,-2.641875076E1,1.066875076E1,5.268750191E0
2.050523532E2,-2.587500191E1,9.675000191E0,5.250000000E0
2.050723466E2,-2.598750114E1,9.918750763E0,4.312500000E0
2.050923483E2,-2.600625038E1,1.018125057E1,5.043750286E0
2.051123441E2,-2.656875038E1,9.806250572E0,4.856250286E0
2.051323495E2,-2.694375038E1,9.487500191E0,5.493750095E0
2.051523494E2,-2.619375038E1,1.020000076E1,4.950000286E0
2.051723451E2,-2.600625038E1,1.018125057E1,5.156250000E0
2.051923489E2,-2.553750038E1,1.065000057E1,5.137500286E0
2.052123479E2,-2.598750114E1,9.900000572E0,4.837500095E0
2.052323432E2,-2.630625153E1,1.053750038E1,4.125000000E0
2.052523366E2,-2.628750038E1,1.035000038E1,4.031250000E0
2.052723376E2,-2.640000153E1,1.053750038E1,4.331250191E0
2.052923346E2,-2.578125191E1,1.003125000E1,4.012500286E0
2.053123396E2,-2.589375114E1,1.001250076E1,4.425000191E0
2.053323962E2,-2.589375114E1,1.031250000E1,4.425000191E0
2.053523906E2,-2.570625114E1,1.010625076E1,4.631250381E0
2.053723804E2,-2.608125114E1,9.806250572E0,4.743750095E0
2.053923675E2,-2.598750114E1,9.937500000E0,4.106250286E0
2.054123640E2,-2.617500114E1,1.006875038E1,3.506250143E0
2.054323577E2,-2.578125191E1,9.787500381E0,4.837500095E0
2.054523600E2,-2.559375191E1,1.001250076E1,4.406250000E0
2.054723141E2,-2.563125038E1,1.080000019E1,4.312500000E0
2.054923184E2,-2.473125076E1,1.035000038E1,5.006250381E0
2.055123191E2,-2.617500114E1,9.956250191E0,4.012500286E0
2.055323281E2,-2.596875191E1,9.956250191E0,3.900000095E0
2.055523545E2,-2.617500114E1,9.918750763E0,4.425000191E0
2.055723484E2,-2.596875191E1,9.843750000E0,4.106250286E0
2.055923500E2,-2.600625038E1,1.053750038E1,4.012500286E0
2.056123472E2,-2.572500038E1,1.087500000E1,3.281250238E0
2.056323406E2,-2.581875038E1,1.074375057E1,3.693750143E0
2.056523413E2,-2.550000191E1,1.016250038E1,3.375000238E0
2.056723507E2,-2.598750114E1,1.046250057E1,3.487500191E0
2.056923539E2,-2.626875114E1,1.029375076E1,3.300000191E0
2.057123521E2,-2.628750038E1,1.036875057E1,3.506250143E0
2.057323462E2,-2.619375038E1,1.042500019E1,4.331250191E0
2.057523487E2,-2.555625153E1,1.151250076E1,4.012500286E0
2.057723470E2,-2.611875153E1,1.117500019E1,3.393750191E0
2.057923528E2,-2.581875038E1,1.076250076E1,3.393750191E0
2.058123531E2,-2.581875038E1,1.095000076E1,3.806250095E0
2.058323489E2,-2.591250038E1,1.083750057E1,4.012500286E0
2.058523415E2,-2.621250153E1,1.104375076E1,4.031250000E0
2.058723998E2,-2.641875076E1,1.108125019E1,3.506250143E0
2.058923842E2,-2.555625153E1,1.153125000E1,3.693750143E0
2.059123777E2,-2.583750153E1,1.134375000E1,3.806250095E0
2.059323678E2,-2.593125153E1,1.106250000E1,3.487500191E0
2.059523560E2,-2.593125153E1,1.128750038E1,2.981250048E0
2.059723556E2,-2.602500153E1,1.136250019E1,3.506250143E0
2.059923505E2,-2.621250153E1,1.076250076E1,3.806250095E0
2.060123099E2,-2.602500153E1,1.134375000E1,3.712500095E0
2.060323188E2,-2.623125076E1,1.134375000E1,3.918750048E0
2.060523229E2,-2.595000076E1,1.155000019E1,3.600000143E0
2.060723230E2,-2.544375038E1,1.113750076E1,3.581250191E0
2.060923536E2,-2.565000153E1,1.123125076E1,3.900000095E0
2.061123510E2,-2.611875153E1,1.095000076E1,3.712500095E0
2.061323553E2,-2.621250153E1,1.102500057E1,4.125000000E0
2.061523544E2,-2.602500153E1,1.081875038E1,4.331250191E0
2.061723492E2,-2.572500038E1,1.063125038E1,4.106250286E0
2.061923507E2,-2.563125038E1,1.125000000E1,3.393750191E0
2.062123495E2,-2.546250153E1,1.155000019E1,3.281250238E0
2.062323440E2,-2.591250038E1,1.076250076E1,3.600000143E0
2.062523470E2,-2.559375191E1,1.036875057E1,3.375000238E0
2.062723453E2,-2.617500114E1,1.006875038E1,3.712500095E0
2.062923399E2,-2.512500191E1,1.074375057E1,3.375000238E0
2.063123436E2,-2.531250191E1,1.036875057E1,3.262500048E0
2.063323434E2,-2.505000114E1,1.104375076E1,3.375000238E0
2.063523380E2,-2.521875191E1,1.051875019E1,3.787500143E0
2.063723413E2,-2.484375191E1,1.093125057E1,3.356250048E0
2.063923399E2,-2.551875114E1,1.074375057E1,3.487500191E0
2.064124025E2,-2.600625038E1,1.085625076E1,3.506250143E0
2.064323903E2,-2.538750076E1,1.003125000E1,3.787500143E0
2.064523748E2,-2.512500191E1,1.065000057E1,3.150000095E0
2.064723692E2,-2.520000076E1,1.038750076E1,2.737500191E0
2.064923603E2,-2.426250076E1,1.063125038E1,4.800000191E0
2.065123493E2,-2.518125153E1,9.993750572E0,2.850000143E0
2.065323486E2,-2.510625076E1,1.035000038E1,3.468750238E0
2.065523118E2,-2.529375076E1,9.843750000E0,3.675000191E0
2.065723122E2,-2.491875076E1,1.040625000E1,3.881250143E0
2.065923211E2,-2.403750038E1,1.044375038E1,2.812500000E0
2.066123251E2,-2.413125038E1,9.975000381E0,4.068750381E0
2.066323699E2,-2.433750153E1,1.063125038E1,3.337500095E0
2.066523667E2,-2.514375114E1,1.108125019E1,2.850000143E0
2.066723588E2,-2.495625114E1,1.138125038E1,2.437500000E0
2.066923594E2,-2.473125076E1,1.003125000E1,5.212500095E0
2.067123555E2,-2.287500000E1,9.656250000E0,7.237500191E0
2.067323477E2,-2.017500114E1,9.712500572E0,8.418750763E0
2.067523495E2,-1.801875114E1,1.134375000E1,9.712500572E0
2.067723466E2,-1.781250000E1,1.141875076E1,8.456250191E0
2.067923405E2,-1.886250114E1,1.102500057E1,8.906250000E0
2.068123431E2,-1.991250038E1,1.025625038E1,8.925000191E0
2.068323414E2,-1.888125038E1,1.141875076E1,8.906250000E0
2.068523477E2,-1.953750038E1,1.087500000E1,8.493750572E0
2.068723487E2,-2.167500114E1,1.066875076E1,8.043750763E0
2.068923449E2,-2.298750114E1,9.656250000E0,7.556250095E0
2.069123491E2,-2.208750153E1,9.112500191E0,7.725000381E0
2.069323486E2,-1.938750076E1,8.587500572E0,1.190625000E1
2.069523426E2,-1.726875114E1,8.587500572E0,1.413750076E1
2.069723466E2,-1.451250076E1,7.612500191E0,1.603125000E1
2.069923457E2,-1.393125057E1,7.331250191E0,1.704375076E1
2.070123409E2,-1.260000038E1,8.062500000E0,1.741875076E1
2.070323447E2,-1.282500076E1,8.643750191E0,1.796250153E1
2.070523436E2,-1.273125076E1,9.356250763E0,1.576875019E1
2.070723501E2,-1.325625038E1,1.065000057E1,1.413750076E1
2.070923187E2,-1.445625019E1,1.147500038E1,1.261875057E1
2.071123225E2,-1.567500019E1,1.059375000E1,1.295625019E1
2.071323333E2,-1.653750038E1,1.036875057E1,1.215000057E1
2.071523382E2,-1.723125076E1,1.059375000E1,1.207500076E1
2.071723833E2,-1.618125153E1,1.115625000E1,1.194375038E1
2.071923687E2,-1.543125057E1,1.181250000E1,1.222500038E1
2.072123632E2,-1.515000057E1,1.179375076E1,1.243125057E1
2.072323540E2,-1.648125076E1,1.143750000E1,1.246875095E1
2.072523542E2,-1.715625000E1,1.098750019E1,1.207500076E1
2.072723487E2,-1.665000153E1,1.076250076E1,1.237500095E1
2.072923421E2,-1.606875038E1,1.061250019E1,1.286250019E1
2.073123553E2,-1.633125114E1,9.600000381E0,1.327500057E1
2.073323505E2,-1.681875038E1,9.956250191E0,1.278750038E1
2.073523424E2,-1.605000114E1,1.008750057E1,1.327500057E1
2.073723435E2,-1.655625153E1,1.061250019E1,1.329375076E1
2.073923521E2,-1.644375038E1,1.042500019E1,1.297500038E1
2.074123436E2,-1.674375153E1,1.033125019E1,1.308750057E1
2.074323439E2,-1.708125114E1,9.112500191E0,1.361250019E1
2.074523403E2,-1.661250114E1,9.412500381E0,1.329375076E1
2.074723448E2,-1.689375114E1,9.018750191E0,1.361250019E1
2.074923434E2,-1.691250038E1,9.675000191E0,1.413750076E1
2.075123396E2,-1.691250038E1,9.825000763E0,1.329375076E1
2.075323437E2,-1.623750114E1,9.712500572E0,1.306875038E1
2.075523429E2,-1.670625114E1,9.206250191E0,1.370625019E1
2.075723384E2,-1.685625076E1,8.306250572E0,1.391250038E1
2.075923421E2,-1.762500000E1,8.043750763E0,1.372500038E1
2.076123412E2,-1.755000114E1,8.306250572E0,1.413750076E1
2.076323152E2,-1.665000153E1,7.950000286E0,1.462500095E1
2.076523234E2,-1.648125076E1,8.381250381E0,1.411875057E1
2.076723265E2,-1.715625000E1,8.325000763E0,1.370625019E1
2.076923365E2,-1.764375114E1,8.531250000E0,1.383750057E1
2.077123857E2,-1.693125153E1,7.931250095E0,1.338750076E1
2.077323741E2,-1.657500076E1,8.700000763E0,1.359375095E1
2.077523705E2,-1.713750076E1,7.818750381E0,1.370625019E1
2.077723630E2,-1.721250153E1,7.181250095E0,1.453125095E1
2.077923525E2,-1.779375076E1,7.312500477E0,1.434375095E1
2.078123511E2,-1.741875076E1,7.500000477E0,1.443750095E1
2.078323467E2,-1.740000153E1,7.331250191E0,1.381875038E1
2.078523617E2,-1.693125153E1,7.668750286E0,1.464375019E1
2.078723580E2,-1.623750114E1,7.256250381E0,1.451250076E1
2.078923509E2,-1.578750038E1,8.025000572E0,1.451250076E1
2.079123526E2,-1.586250019E1,7.556250095E0,1.419375038E1
2.079323617E2,-1.702500153E1,7.706250191E0,1.402500057E1
2.079523534E2,-1.663125038E1,7.275000095E0,1.421250057E1
2.079723536E2,-1.691250038E1,7.200000286E0,1.421250057E1
